# Day length (hours): 12
# Light PAR (micromol m-2 s-1): day: 0 night: 0
# Temperature (deg C): day: 21 night: 18
# CO2 (Pa): day: 3000
# Clock Genotype : WT
t,leaf_num,rosette,temp,light,root,co2,mf,starch,rosette_fw
146,0,0,21,0,0,3000,0,0,0
147,0,0,21,0,0,3000,0,0,0
148,0,0,21,0,0,3000,0,0,0
149,0,0,21,0,0,3000,0,0,0
150,0,0,21,0,0,3000,0,0,0
151,0,0,21,0,0,3000,0,0,0
152,0,0,21,0,0,3000,0,0,0
153,0,0,21,0,0,3000,0,0,0
154,0,0,21,0,0,3000,0,0,0
155,0,0,21,0,0,3000,0,0,0
156,0,0,21,0,0,3000,0,0,0
157,0,0,18,0,0,3000,0,0,0
158,0,0,18,0,0,3000,0,0,0
159,0,0,18,0,0,3000,0,0,0
160,2,0,18,0,0,3000,0,0,0
161,2,0.000014,18,0,0,3000,0,0,0.000157
162,2,0.000014,18,0,0,3000,0,0,0.000157
163,2,0.000014,18,0,0,3000,0,0,0.000157
164,2,0.000014,18,0,0,3000,0,0,0.000157
165,2,0.000014,18,0,0,3000,0,0,0.000157
166,2,0.000014,18,0,0,3000,0,0,0.000158
167,2,0.000014,18,0,0,3000,0,0,0.000158
168,2,0.000014,18,0,0,3000,0,0,0.000158
169,2,0.000014,21,0,0,3000,0,0,0.000157
170,2,0.000014,21,0,0,3000,0,0,0.000156
171,2,0.000014,21,0,0,3000,0,0,0.000155
172,2,0.000014,21,0,0,3000,0,0,0.000153
173,2,0.000014,21,0,0,3000,0,0,0.000152
174,2,0.000014,21,0,0,3000,0,0,0.00015
175,2,0.000013,21,0,0,3000,0,0,0.000149
176,2,0.000013,21,0,0,3000,0,0,0.000147
177,2,0.000013,21,0,0,3000,0,0,0.000146
178,2,0.000013,21,0,0,3000,0,0,0.000144
179,2,0.000013,21,0,0,3000,0,0,0.000143
180,2,0.000013,21,0,0,3000,0,0,0.000141
181,2,0.000013,18,0,0,3000,0,0,0.00014
182,2,0.000013,18,0,0,3000,0,0,0.00014
183,2,0.000013,18,0,0,3000,0,0,0.000139
184,2,0.000013,18,0,0,3000,0,0,0.000139
185,2,0.000012,18,0,0,3000,0,0,0.000138
186,2,0.000012,18,0,0,3000,0,0,0.000138
187,2,0.000012,18,0,0,3000,0,0,0.000137
188,2,0.000012,18,0,0,3000,0,0,0.000137
189,2,0.000012,18,0,0,3000,0,0,0.000136
190,2,0.000012,18,0,0,3000,0,0,0.000136
191,2,0.000012,18,0,0,3000,0,0,0.000135
192,2,0.000012,18,0,0,3000,0,0,0.000135
193,2,0.000012,21,0,0,3000,0,0,0.000133
194,2,0.000012,21,0,0,3000,0,0,0.000132
195,2,0.000012,21,0,0,3000,0,0,0.000131
196,2,0.000012,21,0,0,3000,0,0,0.000129
197,2,0.000011,21,0,0,3000,0,0,0.000128
198,2,0.000011,21,0,0,3000,0,0,0.000126
199,2,0.000011,21,0,0,3000,0,0,0.000125
200,2,0.000011,21,0,0,3000,0,0,0.000123
201,2,0.000011,21,0,0,3000,0,0,0.000122
202,2,0.000011,21,0,0,3000,0,0,0.00012
203,2,0.000011,21,0,0,3000,0,0,0.000119
204,3,0.000011,21,0,0,3000,0,0,0.000117
205,3,0.00001,18,0,0,3000,0,0,0.000116
206,3,0.00001,18,0,0,3000,0,0,0.000115
207,3,0.00001,18,0,0,3000,0,0,0.000114
208,3,0.00001,18,0,0,3000,0,0,0.000113
209,3,0.00001,18,0,0,3000,0,0,0.000112
210,3,0.00001,18,0,0,3000,0,0,0.000111
211,3,0.00001,18,0,0,3000,0,0,0.00011
212,3,0.00001,18,0,0,3000,0,0,0.000109
213,3,0.00001,18,0,0,3000,0,0,0.000108
214,3,0.00001,18,0,0,3000,0,0,0.000107
215,3,0.00001,18,0,0,3000,0,0,0.000106
216,3,0.000009,18,0,0,3000,0,0,0.000105
217,3,0.000009,21,0,0,3000,0,0,0.000103
218,3,0.000009,21,0,0,3000,0,0,0.000102
219,3,0.000009,21,0,0,3000,0,0,0.0001
220,3,0.000009,21,0,0,3000,0,0,0.000099
221,3,0.000009,21,0,0,3000,0,0,0.000097
222,3,0.000009,21,0,0,3000,0,0,0.000096
223,3,0.000009,21,0,0,3000,0,0,0.000095
224,3,0.000008,21,0,0,3000,0,0,0.000093
225,3,0.000008,21,0,0,3000,0,0,0.000092
226,3,0.000008,21,0,0,3000,0,0,0.00009
227,3,0.000008,21,0,0,3000,0,0,0.000089
228,3,0.000008,21,0,0,3000,0,0,0.000087
229,3,0.000008,18,0,0,3000,0,0,0.000086
230,3,0.000008,18,0,0,3000,0,0,0.000085
231,3,0.000008,18,0,0,3000,0,0,0.000084
232,3,0.000007,18,0,0,3000,0,0,0.000083
233,3,0.000007,18,0,0,3000,0,0,0.000082
234,3,0.000007,18,0,0,3000,0,0,0.000081
235,3,0.000007,18,0,0,3000,0,0,0.00008
236,3,0.000007,18,0,0,3000,0,0,0.000079
237,3,0.000007,18,0,0,3000,0,0,0.000077
238,3,0.000007,18,0,0,3000,0,0,0.000076
239,3,0.000007,18,0,0,3000,0,0,0.000075
240,3,0.000007,18,0,0,3000,0,0,0.000074
241,3,0.000007,21,0,0,3000,0,0,0.000073
242,3,0.000006,21,0,0,3000,0,0,0.000071
243,3,0.000006,21,0,0,3000,0,0,0.00007
244,3,0.000006,21,0,0,3000,0,0,0.000068
245,3,0.000006,21,0,0,3000,0,0,0.000067
246,3,0.000006,21,0,0,3000,0,0,0.000066
247,3,0.000006,21,0,0,3000,0,0,0.000064
248,3,0.000006,21,0,0,3000,0,0,0.000063
249,4,0.000006,21,0,0,3000,0,0,0.000061
250,4,0.000005,21,0,0,3000,0,0,0.00006
251,4,0.000005,21,0,0,3000,0,0,0.000058
252,4,0.000005,21,0,0,3000,0,0,0.000057
253,4,0.000005,18,0,0,3000,0,0,0.000056
254,4,0.000005,18,0,0,3000,0,0,0.000055
255,4,0.000005,18,0,0,3000,0,0,0.000054
256,4,0.000005,18,0,0,3000,0,0,0.000052
257,4,0.000005,18,0,0,3000,0,0,0.000051
258,4,0.000005,18,0,0,3000,0,0,0.00005
259,4,0.000004,18,0,0,3000,0,0,0.000049
260,4,0.000004,18,0,0,3000,0,0,0.000048
261,4,0.000004,18,0,0,3000,0,0,0.000047
262,4,0.000004,18,0,0,3000,0,0,0.000046
263,4,0.000004,18,0,0,3000,0,0,0.000045
264,4,0.000004,18,0,0,3000,0,0,0.000044
265,4,0.000004,21,0,0,3000,0,0,0.000042
266,4,0.000004,21,0,0,3000,0,0,0.000041
267,4,0.000004,21,0,0,3000,0,0,0.000039
268,4,0.000003,21,0,0,3000,0,0,0.000038
269,4,0.000003,21,0,0,3000,0,0,0.000036
270,4,0.000003,21,0,0,3000,0,0,0.000035
271,4,0.000003,21,0,0,3000,0,0,0.000034
272,4,0.000003,21,0,0,3000,0,0,0.000032
273,4,0.000003,21,0,0,3000,0,0,0.000031
274,4,0.000003,21,0,0,3000,0,0,0.000029
275,4,0.000002,21,0,0,3000,0,0,0.000028
276,4,0.000002,21,0,0,3000,0,0,0.000026
277,4,0.000002,18,0,0,3000,0,0,0.000025
278,4,0.000002,18,0,0,3000,0,0,0.000024
279,4,0.000002,18,0,0,3000,0,0,0.000023
280,4,0.000002,18,0,0,3000,0,0,0.000022
281,4,0.000002,18,0,0,3000,0,0,0.000021
282,4,0.000002,18,0,0,3000,0,0,0.00002
283,4,0.000002,18,0,0,3000,0,0,0.000019
284,4,0.000002,18,0,0,3000,0,0,0.000017
285,4,0.000001,18,0,0,3000,0,0,0.000016
286,4,0.000001,18,0,0,3000,0,0,0.000015
287,4,0.000001,18,0,0,3000,0,0,0.000014
288,4,0.000001,18,0,0,3000,0,0,0.000013
289,4,0.000001,21,0,0,3000,0,0,0.000012
290,4,0.000001,21,0,0,3000,0,0,0.00001
291,4,0.000001,21,0,0,3000,0,0,0.000009
292,4,0.000001,21,0,0,3000,0,0,0.000007
293,4,0.000001,21,0,0,3000,0,0,0.000006
294,5,0,21,0,0,3000,0,0,0.000004
295,5,0,21,0,0,3000,0,0,0.000003
296,5,0,21,0,0,3000,0,0,0.000001
297,5,0,21,0,0,3000,0,0,0
298,5,0,21,0,0,3000,0,0,-0.000001
299,5,0,21,0,0,3000,0,0,-0.000003
300,5,0,21,0,0,3000,0,0,-0.000004
301,5,0,18,0,0,3000,0,0,-0.000005
302,5,-0.000001,18,0,0,3000,0,0,-0.000007
303,5,-0.000001,18,0,0,3000,0,0,-0.000008
304,5,-0.000001,18,0,0,3000,0,0,-0.000009
305,5,-0.000001,18,0,0,3000,0,0,-0.00001
306,5,-0.000001,18,0,0,3000,0,0,-0.000011
307,5,-0.000001,18,0,0,3000,0,0,-0.000012
308,5,-0.000001,18,0,0,3000,0,0,-0.000013
309,5,-0.000001,18,0,0,3000,0,0,-0.000014
310,5,-0.000001,18,0,0,3000,0,0,-0.000015
311,5,-0.000001,18,0,0,3000,0,0,-0.000016
312,5,-0.000002,18,0,0,3000,0,0,-0.000017
313,5,-0.000002,21,0,0,3000,0,0,-0.000019
314,5,-0.000002,21,0,0,3000,0,0,-0.00002
315,5,-0.000002,21,0,0,3000,0,0,-0.000022
316,5,-0.000002,21,0,0,3000,0,0,-0.000023
317,5,-0.000002,21,0,0,3000,0,0,-0.000025
318,5,-0.000002,21,0,0,3000,0,0,-0.000026
319,5,-0.000002,21,0,0,3000,0,0,-0.000027
320,5,-0.000003,21,0,0,3000,0,0,-0.000029
321,5,-0.000003,21,0,0,3000,0,0,-0.00003
322,5,-0.000003,21,0,0,3000,0,0,-0.000032
323,5,-0.000003,21,0,0,3000,0,0,-0.000033
324,5,-0.000003,21,0,0,3000,0,0,-0.000035
325,5,-0.000003,18,0,0,3000,0,0,-0.000036
326,5,-0.000003,18,0,0,3000,0,0,-0.000037
327,5,-0.000003,18,0,0,3000,0,0,-0.000038
328,5,-0.000003,18,0,0,3000,0,0,-0.000039
329,5,-0.000004,18,0,0,3000,0,0,-0.00004
330,5,-0.000004,18,0,0,3000,0,0,-0.000041
331,5,-0.000004,18,0,0,3000,0,0,-0.000042
332,5,-0.000004,18,0,0,3000,0,0,-0.000043
333,5,-0.000004,18,0,0,3000,0,0,-0.000044
334,5,-0.000004,18,0,0,3000,0,0,-0.000045
335,5,-0.000004,18,0,0,3000,0,0,-0.000046
336,5,-0.000004,18,0,0,3000,0,0,-0.000047
337,5,-0.000004,21,0,0,3000,0,0,-0.000048
338,5,-0.000004,21,0,0,3000,0,0,-0.000049
339,6,-0.000005,21,0,0,3000,0,0,-0.000051
340,6,-0.000005,21,0,0,3000,0,0,-0.000052
341,6,-0.000005,21,0,0,3000,0,0,-0.000054
342,6,-0.000005,21,0,0,3000,0,0,-0.000055
343,6,-0.000005,21,0,0,3000,0,0,-0.000056
344,6,-0.000005,21,0,0,3000,0,0,-0.000058
345,6,-0.000005,21,0,0,3000,0,0,-0.000059
346,6,-0.000005,21,0,0,3000,0,0,-0.00006
347,6,-0.000006,21,0,0,3000,0,0,-0.000062
348,6,-0.000006,21,0,0,3000,0,0,-0.000063
349,6,-0.000006,18,0,0,3000,0,0,-0.000064
350,6,-0.000006,18,0,0,3000,0,0,-0.000065
351,6,-0.000006,18,0,0,3000,0,0,-0.000066
352,6,-0.000006,18,0,0,3000,0,0,-0.000067
353,6,-0.000006,18,0,0,3000,0,0,-0.000069
354,6,-0.000006,18,0,0,3000,0,0,-0.00007
355,6,-0.000006,18,0,0,3000,0,0,-0.000071
356,6,-0.000006,18,0,0,3000,0,0,-0.000072
357,6,-0.000007,18,0,0,3000,0,0,-0.000073
358,6,-0.000007,18,0,0,3000,0,0,-0.000075
359,6,-0.000007,18,0,0,3000,0,0,-0.000076
360,6,-0.000007,18,0,0,3000,0,0,-0.000077
361,6,-0.000007,21,0,0,3000,0,0,-0.000078
362,6,-0.000007,21,0,0,3000,0,0,-0.00008
363,6,-0.000007,21,0,0,3000,0,0,-0.000081
364,6,-0.000007,21,0,0,3000,0,0,-0.000083
365,6,-0.000008,21,0,0,3000,0,0,-0.000084
366,6,-0.000008,21,0,0,3000,0,0,-0.000085
367,6,-0.000008,21,0,0,3000,0,0,-0.000087
368,6,-0.000008,21,0,0,3000,0,0,-0.000088
369,6,-0.000008,21,0,0,3000,0,0,-0.00009
370,6,-0.000008,21,0,0,3000,0,0,-0.000091
371,6,-0.000008,21,0,0,3000,0,0,-0.000093
372,6,-0.000008,21,0,0,3000,0,0,-0.000094
373,6,-0.000009,18,0,0,3000,0,0,-0.000096
374,6,-0.000009,18,0,0,3000,0,0,-0.000098
375,6,-0.000009,18,0,0,3000,0,0,-0.000099
376,6,-0.000009,18,0,0,3000,0,0,-0.000101
377,6,-0.000009,18,0,0,3000,0,0,-0.000103
378,6,-0.000009,18,0,0,3000,0,0,-0.000104
379,6,-0.00001,18,0,0,3000,0,0,-0.000106
380,6,-0.00001,18,0,0,3000,0,0,-0.000108
381,6,-0.00001,18,0,0,3000,0,0,-0.00011
382,6,-0.00001,18,0,0,3000,0,0,-0.000112
383,6,-0.00001,18,0,0,3000,0,0,-0.000114
384,7,-0.00001,18,0,0,3000,0,0,-0.000116
385,7,-0.000011,21,0,0,3000,0,0,-0.000118
386,7,-0.000011,21,0,0,3000,0,0,-0.00012
387,7,-0.000011,21,0,0,3000,0,0,-0.000122
388,7,-0.000011,21,0,0,3000,0,0,-0.000124
389,7,-0.000011,21,0,0,3000,0,0,-0.000126
390,7,-0.000012,21,0,0,3000,0,0,-0.000128
391,7,-0.000012,21,0,0,3000,0,0,-0.00013
392,7,-0.000012,21,0,0,3000,0,0,-0.000132
393,7,-0.000012,21,0,0,3000,0,0,-0.000135
394,7,-0.000012,21,0,0,3000,0,0,-0.000137
395,7,-0.000013,21,0,0,3000,0,0,-0.000139
396,7,-0.000013,21,0,0,3000,0,0,-0.000141
397,7,-0.000013,18,0,0,3000,0,0,-0.000144
398,7,-0.000013,18,0,0,3000,0,0,-0.000146
399,7,-0.000013,18,0,0,3000,0,0,-0.000149
400,7,-0.000014,18,0,0,3000,0,0,-0.000151
401,7,-0.000014,18,0,0,3000,0,0,-0.000154
402,7,-0.000014,18,0,0,3000,0,0,-0.000157
403,7,-0.000014,18,0,0,3000,0,0,-0.000159
404,7,-0.000015,18,0,0,3000,0,0,-0.000162
405,7,-0.000015,18,0,0,3000,0,0,-0.000165
406,7,-0.000015,18,0,0,3000,0,0,-0.000167
407,7,-0.000015,18,0,0,3000,0,0,-0.00017
408,7,-0.000016,18,0,0,3000,0,0,-0.000173
409,7,-0.000016,21,0,0,3000,0,0,-0.000176
410,7,-0.000016,21,0,0,3000,0,0,-0.000179
411,7,-0.000016,21,0,0,3000,0,0,-0.000182
412,7,-0.000017,21,0,0,3000,0,0,-0.000185
413,7,-0.000017,21,0,0,3000,0,0,-0.000188
414,7,-0.000017,21,0,0,3000,0,0,-0.000192
415,7,-0.000018,21,0,0,3000,0,0,-0.000195
416,7,-0.000018,21,0,0,3000,0,0,-0.000198
417,7,-0.000018,21,0,0,3000,0,0,-0.000202
418,7,-0.000018,21,0,0,3000,0,0,-0.000205
419,7,-0.000019,21,0,0,3000,0,0,-0.000209
420,7,-0.000019,21,0,0,3000,0,0,-0.000212
421,7,-0.000019,18,0,0,3000,0,0,-0.000216
422,7,-0.00002,18,0,0,3000,0,0,-0.000219
423,7,-0.00002,18,0,0,3000,0,0,-0.000223
424,7,-0.00002,18,0,0,3000,0,0,-0.000227
425,7,-0.000021,18,0,0,3000,0,0,-0.000231
426,7,-0.000021,18,0,0,3000,0,0,-0.000235
427,7,-0.000021,18,0,0,3000,0,0,-0.000239
428,8,-0.000022,18,0,0,3000,0,0,-0.000243
429,8,-0.000022,18,0,0,3000,0,0,-0.000247
430,8,-0.000023,18,0,0,3000,0,0,-0.000251
431,8,-0.000023,18,0,0,3000,0,0,-0.000255
432,8,-0.000023,18,0,0,3000,0,0,-0.00026
433,8,-0.000024,21,0,0,3000,0,0,-0.000264
434,8,-0.000024,21,0,0,3000,0,0,-0.000268
435,8,-0.000025,21,0,0,3000,0,0,-0.000273
436,8,-0.000025,21,0,0,3000,0,0,-0.000278
437,8,-0.000025,21,0,0,3000,0,0,-0.000282
438,8,-0.000026,21,0,0,3000,0,0,-0.000287
439,8,-0.000026,21,0,0,3000,0,0,-0.000292
440,8,-0.000027,21,0,0,3000,0,0,-0.000297
441,8,-0.000027,21,0,0,3000,0,0,-0.000302
442,8,-0.000028,21,0,0,3000,0,0,-0.000307
443,8,-0.000028,21,0,0,3000,0,0,-0.000312
444,8,-0.000029,21,0,0,3000,0,0,-0.000318
445,8,-0.000029,18,0,0,3000,0,0,-0.000323
446,8,-0.00003,18,0,0,3000,0,0,-0.000329
447,8,-0.00003,18,0,0,3000,0,0,-0.000334
448,8,-0.000031,18,0,0,3000,0,0,-0.00034
449,8,-0.000031,18,0,0,3000,0,0,-0.000346
450,8,-0.000032,18,0,0,3000,0,0,-0.000352
451,8,-0.000032,18,0,0,3000,0,0,-0.000358
452,8,-0.000033,18,0,0,3000,0,0,-0.000364
453,8,-0.000033,18,0,0,3000,0,0,-0.00037
454,8,-0.000034,18,0,0,3000,0,0,-0.000376
455,8,-0.000034,18,0,0,3000,0,0,-0.000383
456,8,-0.000035,18,0,0,3000,0,0,-0.000389
457,8,-0.000036,21,0,0,3000,0,0,-0.000396
458,8,-0.000036,21,0,0,3000,0,0,-0.000402
459,8,-0.000037,21,0,0,3000,0,0,-0.000409
460,8,-0.000037,21,0,0,3000,0,0,-0.000416
461,8,-0.000038,21,0,-0.000001,3000,0,0,-0.000423
462,8,-0.000039,21,0,-0.000001,3000,0,0,-0.00043
463,8,-0.000039,21,0,-0.000001,3000,0,0,-0.000438
464,8,-0.00004,21,0,-0.000001,3000,0,0,-0.000445
465,8,-0.000041,21,0,-0.000001,3000,0,0,-0.000453
466,8,-0.000041,21,0,-0.000001,3000,0,0,-0.00046
467,8,-0.000042,21,0,-0.000001,3000,0,0,-0.000468
468,8,-0.000043,21,0,-0.000001,3000,0,0,-0.000476
469,8,-0.000044,18,0,-0.000001,3000,0,0,-0.000484
470,8,-0.000044,18,0,-0.000001,3000,0,0,-0.000493
471,8,-0.000045,18,0,-0.000001,3000,0,0,-0.000501
472,9,-0.000046,18,0,-0.000001,3000,0,0,-0.000509
473,9,-0.000047,18,0,-0.000001,3000,0,0,-0.000518
474,9,-0.000047,18,0,-0.000001,3000,0,0,-0.000527
475,9,-0.000048,18,0,-0.000001,3000,0,0,-0.000536
476,9,-0.000049,18,0,-0.000001,3000,0,0,-0.000545
477,9,-0.00005,18,0,-0.000001,3000,0,0,-0.000554
478,9,-0.000051,18,0,-0.000001,3000,0,0,-0.000564
479,9,-0.000052,18,0,-0.000001,3000,0,0,-0.000573
480,9,-0.000052,18,0,-0.000001,3000,0,0,-0.000583
481,9,-0.000053,21,0,-0.000001,3000,0,0,-0.000593
482,9,-0.000054,21,0,-0.000001,3000,0,0,-0.000603
483,9,-0.000055,21,0,-0.000001,3000,0,0,-0.000613
484,9,-0.000056,21,0,-0.000001,3000,0,0,-0.000624
485,9,-0.000057,21,0,-0.000001,3000,0,0,-0.000634
486,9,-0.000058,21,0,-0.000001,3000,0,0,-0.000645
487,9,-0.000059,21,0,-0.000001,3000,0,0,-0.000656
488,9,-0.00006,21,0,-0.000001,3000,0,0,-0.000667
489,9,-0.000061,21,0,-0.000001,3000,0,0,-0.000679
490,9,-0.000062,21,0,-0.000001,3000,0,0,-0.00069
491,9,-0.000063,21,0,-0.000001,3000,0,0,-0.000702
492,9,-0.000064,21,0,-0.000001,3000,0,0,-0.000714
493,9,-0.000065,18,0,-0.000001,3000,0,0,-0.000726
494,9,-0.000066,18,0,-0.000002,3000,0,0,-0.000738
495,9,-0.000068,18,0,-0.000002,3000,0,0,-0.000751
496,9,-0.000069,18,0,-0.000002,3000,0,0,-0.000764
497,9,-0.00007,18,0,-0.000002,3000,0,0,-0.000777
498,9,-0.000071,18,0,-0.000002,3000,0,0,-0.00079
499,9,-0.000072,18,0,-0.000002,3000,0,0,-0.000803
500,9,-0.000074,18,0,-0.000002,3000,0,0,-0.000817
501,9,-0.000075,18,0,-0.000002,3000,0,0,-0.000831
502,9,-0.000076,18,0,-0.000002,3000,0,0,-0.000845
503,9,-0.000077,18,0,-0.000002,3000,0,0,-0.000859
504,9,-0.000079,18,0,-0.000002,3000,0,0,-0.000874
505,9,-0.00008,21,0,-0.000002,3000,0,0,-0.000889
506,9,-0.000081,21,0,-0.000002,3000,0,0,-0.000904
507,9,-0.000083,21,0,-0.000002,3000,0,0,-0.000919
508,9,-0.000084,21,0,-0.000002,3000,0,0,-0.000935
509,9,-0.000086,21,0,-0.000002,3000,0,0,-0.000951
510,9,-0.000087,21,0,-0.000003,3000,0,0,-0.000967
511,9,-0.000088,21,0,-0.000003,3000,0,0,-0.000983
512,9,-0.00009,21,0,-0.000003,3000,0,0,-0.001
513,9,-0.000092,21,0,-0.000003,3000,0,0,-0.001017
514,9,-0.000093,21,0,-0.000003,3000,0,0,-0.001034
515,9,-0.000095,21,0,-0.000003,3000,0,0,-0.001052
516,10,-0.000096,21,0,-0.000003,3000,0,0,-0.00107
517,10,-0.000098,18,0,-0.000003,3000,0,0,-0.001088
518,10,-0.0001,18,0,-0.000003,3000,0,0,-0.001106
519,10,-0.000101,18,0,-0.000003,3000,0,0,-0.001125
520,10,-0.000103,18,0,-0.000004,3000,0,0,-0.001144
