# Day length (hours): 18
# Light PAR (micromol m-2 s-1): day: 145 night: 0
# Temperature (deg C): day: 22 night: 17
# CO2 (Pa): day: 3000
# Clock Genotype : WT
t,leaf_num,rosette,temp,light,root,co2,mf,starch,rosette_fw
205,3,0.000041,22,145,0,3000,0,0.000002,0.000451
206,3,0.000041,22,145,0,3000,0,0.000002,0.000458
207,3,0.000042,22,145,0,3000,0,0.000002,0.000466
208,3,0.000043,22,145,0,3000,0,0.000002,0.000474
209,3,0.000043,22,145,0,3000,0,0.000002,0.000482
210,3,0.000044,22,145,0,3000,0.000001,0.000002,0.00049
211,3,0.000045,17,0,0,3000,0.000001,0.000002,0.000499
212,3,0.000046,17,0,0,3000,0,0.000002,0.000507
213,3,0.000046,17,0,0,3000,0,0.000002,0.000516
214,3,0.000047,17,0,0,3000,0,0.000002,0.000525
215,3,0.000048,17,0,0,3000,0,0.000001,0.000533
216,3,0.000049,17,0,0,3000,0,0.000001,0.000543
217,3,0.00005,22,145,0,3000,0,0.000001,0.000552
218,3,0.000051,22,145,0,3000,0,0.000001,0.000561
219,3,0.000051,22,145,0,3000,0,0.000001,0.000571
220,3,0.000052,22,145,0,3000,0,0.000001,0.00058
221,3,0.000053,22,145,0,3000,0,0.000001,0.00059
222,3,0.000054,22,145,0,3000,0,0.000001,0.0006
223,3,0.000055,22,145,0,3000,0,0.000002,0.000611
224,3,0.000056,22,145,0,3000,0,0.000002,0.000621
225,3,0.000057,22,145,0,3000,0,0.000002,0.000631
226,3,0.000058,22,145,0,3000,0,0.000002,0.000642
227,3,0.000059,22,145,0,3000,0,0.000002,0.000653
228,3,0.00006,22,145,0,3000,0.000001,0.000002,0.000664
229,3,0.000061,22,145,0,3000,0.000001,0.000003,0.000675
230,3,0.000062,22,145,0,3000,0.000001,0.000003,0.000687
231,4,0.000063,22,145,0,3000,0.000001,0.000003,0.000699
232,4,0.000064,22,145,0,3000,0.000001,0.000003,0.000711
233,4,0.000065,22,145,0,3000,0.000001,0.000003,0.000723
234,4,0.000066,22,145,0,3000,0.000001,0.000004,0.000735
235,4,0.000067,17,0,0,3000,0.000001,0.000004,0.000747
236,4,0.000068,17,0,0,3000,0.000001,0.000003,0.00076
237,4,0.00007,17,0,0,3000,0.000001,0.000003,0.000773
238,4,0.000071,17,0,0,3000,0,0.000002,0.000786
239,4,0.000072,17,0,0,3000,0,0.000002,0.0008
240,4,0.000073,17,0,0,3000,0,0.000001,0.000813
241,4,0.000074,22,145,0,3000,0,0.000001,0.000827
242,4,0.000076,22,145,0,3000,0,0.000001,0.000841
243,4,0.000077,22,145,0,3000,0,0.000001,0.000855
244,4,0.000078,22,145,0,3000,0,0.000002,0.00087
245,4,0.00008,22,145,0,3000,0,0.000002,0.000885
246,4,0.000081,22,145,0,3000,0,0.000002,0.0009
247,4,0.000082,22,145,0,3000,0,0.000002,0.000915
248,4,0.000084,22,145,0,3000,0.000001,0.000003,0.000931
249,4,0.000085,22,145,0,3000,0.000001,0.000003,0.000946
250,4,0.000087,22,145,0,3000,0.000001,0.000003,0.000962
251,4,0.000088,22,145,0,3000,0.000001,0.000003,0.000979
252,4,0.00009,22,145,0,3000,0.000001,0.000004,0.000995
253,4,0.000091,22,145,0,3000,0.000001,0.000004,0.001012
254,4,0.000093,22,145,0,3000,0.000001,0.000004,0.00103
255,4,0.000094,22,145,0,3000,0.000001,0.000004,0.001047
256,4,0.000096,22,145,0,3000,0.000001,0.000005,0.001065
257,4,0.000097,22,145,0,3000,0.000001,0.000005,0.001083
258,4,0.000099,22,145,0,3000,0.000001,0.000005,0.001101
259,4,0.000101,17,0,0,3000,0.000001,0.000005,0.00112
260,4,0.000103,17,0,0,3000,0.000001,0.000004,0.001139
261,4,0.000104,17,0,0,3000,0.000001,0.000004,0.001158
262,4,0.000106,17,0,0,3000,0.000001,0.000003,0.001178
263,4,0.000108,17,0,0,3000,0.000001,0.000003,0.001198
264,4,0.00011,17,0,0,3000,0,0.000002,0.001219
265,4,0.000112,22,145,0,3000,0,0.000001,0.001239
266,4,0.000113,22,145,0,3000,0,0.000002,0.00126
267,4,0.000115,22,145,0,3000,0,0.000002,0.001282
268,4,0.000117,22,145,0,3000,0,0.000002,0.001304
269,4,0.000119,22,145,0,3000,0.000001,0.000003,0.001326
270,4,0.000121,22,145,0,3000,0.000001,0.000003,0.001348
271,4,0.000123,22,145,0,3000,0.000001,0.000003,0.001371
272,4,0.000126,22,145,0,3000,0.000001,0.000004,0.001395
273,5,0.000128,22,145,0,3000,0.000001,0.000004,0.001418
274,5,0.00013,22,145,0,3000,0.000001,0.000004,0.001442
275,5,0.000132,22,145,0,3000,0.000001,0.000005,0.001467
276,5,0.000134,22,145,0,3000,0.000001,0.000005,0.001492
277,5,0.000137,22,145,0,3000,0.000001,0.000005,0.001517
278,5,0.000139,22,145,0,3000,0.000001,0.000006,0.001543
279,5,0.000141,22,145,0,3000,0.000001,0.000006,0.001569
280,5,0.000144,22,145,0,3000,0.000001,0.000007,0.001596
281,5,0.000146,22,145,0,3000,0.000001,0.000007,0.001623
282,5,0.000149,22,145,0,3000,0.000001,0.000007,0.001651
283,5,0.000151,17,0,0,3000,0.000001,0.000007,0.001679
284,5,0.000154,17,0,0,3000,0.000001,0.000006,0.001707
285,5,0.000156,17,0,0,3000,0.000001,0.000005,0.001736
286,5,0.000159,17,0,0,3000,0.000001,0.000005,0.001766
287,5,0.000162,17,0,0,3000,0.000001,0.000004,0.001796
288,5,0.000164,17,0,0,3000,0.000001,0.000003,0.001826
289,5,0.000167,22,145,0,3000,0,0.000002,0.001857
290,5,0.00017,22,145,0,3000,0.000001,0.000003,0.001889
291,5,0.000173,22,145,0,3000,0.000001,0.000003,0.001921
292,5,0.000176,22,145,0,3000,0.000001,0.000003,0.001954
293,5,0.000179,22,145,0,3000,0.000001,0.000004,0.001987
294,5,0.000182,22,145,0,3000,0.000001,0.000004,0.002021
295,5,0.000185,22,145,0,3000,0.000001,0.000005,0.002055
296,5,0.000188,22,145,0,3000,0.000001,0.000005,0.00209
297,5,0.000191,22,145,0,3000,0.000001,0.000006,0.002125
298,5,0.000195,22,145,0,3000,0.000001,0.000006,0.002162
299,5,0.000198,22,145,0,3000,0.000001,0.000007,0.002198
300,5,0.000201,22,145,0,3000,0.000001,0.000007,0.002236
301,5,0.000205,22,145,0,3000,0.000002,0.000008,0.002274
302,5,0.000208,22,145,0,3000,0.000002,0.000008,0.002312
303,5,0.000212,22,145,0,3000,0.000002,0.000009,0.002352
304,5,0.000215,22,145,0,3000,0.000002,0.000009,0.002392
305,5,0.000219,22,145,0,3000,0.000002,0.00001,0.002432
306,5,0.000223,22,145,0,3000,0.000002,0.00001,0.002474
307,5,0.000226,17,0,0,3000,0.000002,0.00001,0.002516
308,5,0.00023,17,0,0,3000,0.000002,0.000009,0.002558
309,5,0.000234,17,0,0,3000,0.000002,0.000008,0.002602
310,5,0.000238,17,0,0,3000,0.000001,0.000007,0.002646
311,5,0.000242,17,0,0,3000,0.000001,0.000005,0.002691
312,5,0.000246,17,0,0,3000,0.000001,0.000004,0.002737
313,5,0.000251,22,145,0,3000,0.000001,0.000003,0.002783
314,5,0.000255,22,145,0,3000,0.000001,0.000004,0.002831
315,6,0.000259,22,145,0,3000,0.000001,0.000004,0.002879
316,6,0.000264,22,145,0,3000,0.000001,0.000005,0.002928
317,6,0.000268,22,145,0,3000,0.000001,0.000006,0.002978
318,6,0.000273,22,145,0,3000,0.000001,0.000006,0.003028
319,6,0.000277,22,145,0,3000,0.000001,0.000007,0.00308
320,6,0.000282,22,145,0,3000,0.000002,0.000008,0.003132
321,6,0.000287,22,145,0,3000,0.000002,0.000008,0.003185
322,6,0.000292,22,145,0,3000,0.000002,0.000009,0.003239
323,6,0.000297,22,145,0,3000,0.000002,0.00001,0.003294
324,6,0.000302,22,145,0,3000,0.000002,0.00001,0.00335
325,6,0.000307,22,145,0,3000,0.000002,0.000011,0.003407
326,6,0.000312,22,145,0,3000,0.000002,0.000012,0.003465
327,6,0.000317,22,145,0,3000,0.000003,0.000013,0.003524
328,6,0.000323,22,145,0,3000,0.000003,0.000013,0.003584
329,6,0.000328,22,145,0,3000,0.000003,0.000014,0.003645
330,6,0.000334,22,145,0,3000,0.000003,0.000015,0.003707
331,6,0.000339,17,0,0,3000,0.000003,0.000015,0.00377
332,6,0.000345,17,0,0.000001,3000,0.000003,0.000013,0.003834
333,6,0.000351,17,0,0.000001,3000,0.000002,0.000011,0.003899
334,6,0.000357,17,0,0.000001,3000,0.000002,0.000009,0.003966
335,6,0.000363,17,0,0.000001,3000,0.000002,0.000008,0.004033
336,6,0.000369,17,0,0.000001,3000,0.000001,0.000006,0.004102
337,6,0.000375,22,145,0.000001,3000,0.000001,0.000004,0.004171
338,6,0.000382,22,145,0.000001,3000,0.000001,0.000005,0.004242
339,6,0.000388,22,145,0.000001,3000,0.000001,0.000006,0.004314
340,6,0.000395,22,145,0.000001,3000,0.000001,0.000007,0.004388
341,6,0.000402,22,145,0.000001,3000,0.000002,0.000008,0.004462
342,6,0.000408,22,145,0.000001,3000,0.000002,0.000009,0.004538
343,6,0.000415,22,145,0.000001,3000,0.000002,0.00001,0.004615
344,6,0.000422,22,145,0.000001,3000,0.000002,0.000011,0.004694
345,6,0.00043,22,145,0.000001,3000,0.000002,0.000012,0.004774
346,6,0.000437,22,145,0.000001,3000,0.000003,0.000013,0.004855
347,6,0.000444,22,145,0.000001,3000,0.000003,0.000014,0.004937
348,6,0.000452,22,145,0.000001,3000,0.000003,0.000015,0.005021
349,6,0.00046,22,145,0.000001,3000,0.000003,0.000016,0.005107
350,6,0.000467,22,145,0.000001,3000,0.000003,0.000017,0.005193
351,6,0.000475,22,145,0.000001,3000,0.000004,0.000018,0.005282
352,6,0.000483,22,145,0.000001,3000,0.000004,0.000019,0.005372
353,6,0.000492,22,145,0.000001,3000,0.000004,0.00002,0.005463
354,6,0.0005,22,145,0.000001,3000,0.000004,0.000021,0.005556
355,6,0.000509,17,0,0.000001,3000,0.000004,0.000021,0.00565
356,7,0.000517,17,0,0.000001,3000,0.000004,0.000019,0.005746
357,7,0.000526,17,0,0.000001,3000,0.000003,0.000016,0.005844
358,7,0.000535,17,0,0.000002,3000,0.000003,0.000013,0.005943
359,7,0.000544,17,0,0.000002,3000,0.000002,0.000011,0.006044
360,7,0.000553,17,0,0.000002,3000,0.000002,0.000008,0.006147
361,7,0.000563,22,145,0.000002,3000,0.000001,0.000006,0.006252
362,7,0.000572,22,145,0.000002,3000,0.000002,0.000007,0.006358
363,7,0.000582,22,145,0.000002,3000,0.000002,0.000009,0.006466
364,7,0.000592,22,145,0.000002,3000,0.000002,0.00001,0.006576
365,7,0.000602,22,145,0.000002,3000,0.000002,0.000011,0.006688
366,7,0.000612,22,145,0.000002,3000,0.000003,0.000013,0.006801
367,7,0.000623,22,145,0.000002,3000,0.000003,0.000014,0.006917
368,7,0.000633,22,145,0.000002,3000,0.000003,0.000016,0.007034
369,7,0.000644,22,145,0.000002,3000,0.000003,0.000017,0.007154
370,7,0.000655,22,145,0.000002,3000,0.000004,0.000018,0.007276
371,7,0.000666,22,145,0.000003,3000,0.000004,0.00002,0.007399
372,7,0.000677,22,145,0.000003,3000,0.000004,0.000021,0.007525
373,7,0.000689,22,145,0.000003,3000,0.000005,0.000023,0.007653
374,7,0.0007,22,145,0.000003,3000,0.000005,0.000024,0.007783
375,7,0.000712,22,145,0.000003,3000,0.000005,0.000026,0.007915
376,7,0.000725,22,145,0.000003,3000,0.000006,0.000027,0.00805
377,7,0.000737,22,145,0.000003,3000,0.000006,0.000029,0.008187
378,7,0.000749,22,145,0.000003,3000,0.000006,0.000031,0.008326
379,7,0.000762,17,0,0.000004,3000,0.000006,0.000031,0.008468
380,7,0.000775,17,0,0.000004,3000,0.000005,0.000027,0.008612
381,7,0.000788,17,0,0.000004,3000,0.000005,0.000023,0.008758
382,7,0.000802,17,0,0.000004,3000,0.000004,0.000019,0.008907
383,7,0.000815,17,0,0.000004,3000,0.000003,0.000015,0.009058
384,7,0.000829,17,0,0.000004,3000,0.000003,0.000012,0.009212
385,7,0.000843,22,145,0.000004,3000,0.000002,0.000009,0.009369
386,7,0.000858,22,145,0.000005,3000,0.000002,0.000011,0.009528
387,7,0.000872,22,145,0.000005,3000,0.000003,0.000013,0.00969
388,7,0.000887,22,145,0.000005,3000,0.000003,0.000015,0.009855
389,7,0.000902,22,145,0.000005,3000,0.000003,0.000017,0.010022
390,7,0.000917,22,145,0.000005,3000,0.000004,0.000018,0.010193
391,7,0.000933,22,145,0.000006,3000,0.000004,0.00002,0.010366
392,7,0.000949,22,145,0.000006,3000,0.000005,0.000022,0.010542
393,7,0.000965,22,145,0.000006,3000,0.000005,0.000025,0.010721
394,7,0.000981,22,145,0.000006,3000,0.000005,0.000027,0.010904
395,7,0.000998,22,145,0.000007,3000,0.000006,0.000029,0.011089
396,7,0.001015,22,145,0.000007,3000,0.000006,0.000031,0.011278
397,8,0.001032,22,145,0.000007,3000,0.000007,0.000033,0.011469
398,8,0.00105,22,145,0.000007,3000,0.000007,0.000035,0.011664
399,8,0.001068,22,145,0.000008,3000,0.000008,0.000038,0.011863
400,8,0.001086,22,145,0.000008,3000,0.000008,0.00004,0.012064
401,8,0.001104,22,145,0.000008,3000,0.000009,0.000042,0.012269
402,8,0.001123,22,145,0.000009,3000,0.000009,0.000045,0.012478
403,8,0.001142,17,0,0.000009,3000,0.000009,0.000045,0.01269
404,8,0.001162,17,0,0.000009,3000,0.000008,0.000039,0.012906
405,8,0.001181,17,0,0.00001,3000,0.000007,0.000033,0.013125
406,8,0.001201,17,0,0.00001,3000,0.000006,0.000028,0.013348
407,8,0.001222,17,0,0.00001,3000,0.000005,0.000023,0.013575
408,8,0.001243,17,0,0.000011,3000,0.000004,0.000018,0.013806
409,8,0.001264,22,145,0.000011,3000,0.000003,0.000013,0.014041
410,8,0.001285,22,145,0.000012,3000,0.000003,0.000016,0.014279
411,8,0.001307,22,145,0.000012,3000,0.000004,0.000018,0.014522
412,8,0.001329,22,145,0.000013,3000,0.000004,0.000021,0.014769
413,8,0.001352,22,145,0.000013,3000,0.000005,0.000024,0.01502
414,8,0.001375,22,145,0.000013,3000,0.000005,0.000027,0.015275
415,8,0.001398,22,145,0.000014,3000,0.000006,0.00003,0.015535
416,8,0.001422,22,145,0.000015,3000,0.000007,0.000033,0.015799
417,8,0.001446,22,145,0.000015,3000,0.000007,0.000035,0.016068
418,8,0.001471,22,145,0.000016,3000,0.000008,0.000038,0.016341
419,8,0.001496,22,145,0.000016,3000,0.000008,0.000042,0.016619
420,8,0.001521,22,145,0.000017,3000,0.000009,0.000045,0.016901
421,8,0.001547,22,145,0.000017,3000,0.00001,0.000048,0.017189
422,8,0.001573,22,145,0.000018,3000,0.00001,0.000051,0.017481
423,8,0.0016,22,145,0.000019,3000,0.000011,0.000054,0.017778
424,8,0.001627,22,145,0.000019,3000,0.000012,0.000057,0.01808
425,8,0.001655,22,145,0.00002,3000,0.000012,0.000061,0.018388
426,8,0.001683,22,145,0.000021,3000,0.000013,0.000064,0.0187
427,8,0.001712,17,0,0.000022,3000,0.000013,0.000064,0.019018
428,8,0.001741,17,0,0.000022,3000,0.000011,0.000056,0.019341
429,8,0.00177,17,0,0.000023,3000,0.00001,0.000048,0.01967
430,8,0.0018,17,0,0.000024,3000,0.000008,0.00004,0.020005
431,8,0.001831,17,0,0.000025,3000,0.000007,0.000032,0.020345
432,8,0.001862,17,0,0.000026,3000,0.000005,0.000025,0.020691
433,8,0.001894,22,145,0.000027,3000,0.000004,0.000019,0.021042
434,8,0.001926,22,145,0.000028,3000,0.000005,0.000023,0.0214
435,8,0.001959,22,145,0.000029,3000,0.000005,0.000026,0.021764
436,8,0.001992,22,145,0.00003,3000,0.000006,0.00003,0.022134
437,8,0.002026,22,145,0.000031,3000,0.000007,0.000034,0.02251
438,8,0.00206,22,145,0.000032,3000,0.000008,0.000038,0.022893
439,9,0.002095,22,145,0.000033,3000,0.000008,0.000042,0.023282
440,9,0.002131,22,145,0.000034,3000,0.000009,0.000046,0.023678
441,9,0.002167,22,145,0.000035,3000,0.00001,0.00005,0.02408
442,9,0.002204,22,145,0.000037,3000,0.000011,0.000055,0.02449
443,9,0.002242,22,145,0.000038,3000,0.000012,0.000059,0.024906
444,9,0.00228,22,145,0.000039,3000,0.000013,0.000064,0.025329
445,9,0.002318,22,145,0.000041,3000,0.000014,0.000068,0.02576
446,9,0.002358,22,145,0.000042,3000,0.000015,0.000073,0.026198
447,9,0.002398,22,145,0.000044,3000,0.000016,0.000078,0.026643
448,9,0.002439,22,145,0.000045,3000,0.000017,0.000083,0.027096
449,9,0.00248,22,145,0.000047,3000,0.000018,0.000088,0.027557
450,9,0.002522,22,145,0.000048,3000,0.000019,0.000093,0.028025
451,9,0.002565,17,0,0.00005,3000,0.000019,0.000093,0.028502
452,9,0.002609,17,0,0.000052,3000,0.000016,0.000081,0.028986
453,9,0.002653,17,0,0.000054,3000,0.000014,0.000069,0.029479
454,9,0.002698,17,0,0.000055,3000,0.000012,0.000058,0.02998
455,9,0.002744,17,0,0.000057,3000,0.00001,0.000047,0.03049
456,9,0.002791,17,0,0.000059,3000,0.000008,0.000037,0.031008
457,9,0.002838,22,145,0.000061,3000,0.000006,0.000027,0.031535
458,9,0.002886,22,145,0.000063,3000,0.000007,0.000033,0.032071
459,9,0.002935,22,145,0.000066,3000,0.000008,0.000039,0.032617
460,9,0.002985,22,145,0.000068,3000,0.000009,0.000044,0.033171
461,9,0.003036,22,145,0.00007,3000,0.00001,0.00005,0.033735
462,9,0.003088,22,145,0.000072,3000,0.000011,0.000056,0.034308
463,9,0.00314,22,145,0.000075,3000,0.000013,0.000062,0.034892
464,9,0.003194,22,145,0.000077,3000,0.000014,0.000068,0.035485
465,9,0.003248,22,145,0.00008,3000,0.000015,0.000074,0.036088
466,9,0.003303,22,145,0.000083,3000,0.000016,0.00008,0.036702
467,9,0.003359,22,145,0.000086,3000,0.000017,0.000087,0.037325
