# Day length (hours): 12
# Light PAR (micromol m-2 s-1): day: 145 night: 0
# Temperature (deg C): day: 22 night: 17
# CO2 (Pa): day: 400
# Clock Genotype : WT
t,leaf_num,rosette,temp,light,root,co2,mf,starch,rosette_fw
223,3,0.000035,22,145,0,400,0.000001,0.000002,0.000392
224,3,0.000036,22,145,0,400,0.000001,0.000002,0.000399
225,3,0.000036,22,145,0,400,0.000001,0.000002,0.000405
226,3,0.000037,22,145,0,400,0.000001,0.000003,0.000412
227,3,0.000038,22,145,0,400,0.000001,0.000003,0.000419
228,3,0.000038,22,145,0,400,0.000001,0.000003,0.000426
229,3,0.000039,17,0,0,400,0.000001,0.000003,0.000434
230,3,0.00004,17,0,0,400,0.000001,0.000003,0.000441
231,3,0.00004,17,0,0,400,0.000001,0.000003,0.000449
232,3,0.000041,17,0,0,400,0.000001,0.000002,0.000456
233,3,0.000042,17,0,0,400,0.000001,0.000002,0.000464
234,3,0.000042,17,0,0,400,0.000001,0.000002,0.000472
235,3,0.000043,17,0,0,400,0.000001,0.000001,0.00048
236,3,0.000044,17,0,0,400,0,0.000001,0.000488
237,3,0.000045,17,0,0,400,0,0.000001,0.000496
238,3,0.000045,17,0,0,400,0,0,0.000505
239,3,0.000046,17,0,0,400,0,0,0.000513
240,3,0.000047,17,0,0,400,0,0,0.000522
241,3,0.000048,22,145,0,400,0,0,0.000531
242,3,0.000049,22,145,0,400,0,0,0.00054
243,3,0.000049,22,145,0,400,0,0.000001,0.000549
244,3,0.00005,22,145,0,400,0,0.000001,0.000558
245,3,0.000051,22,145,0,400,0.000001,0.000002,0.000568
246,3,0.000052,22,145,0,400,0.000001,0.000002,0.000578
247,3,0.000053,22,145,0,400,0.000001,0.000002,0.000587
248,4,0.000054,22,145,0,400,0.000001,0.000003,0.000597
249,4,0.000055,22,145,0,400,0.000001,0.000003,0.000608
250,4,0.000056,22,145,0,400,0.000001,0.000004,0.000618
251,4,0.000057,22,145,0,400,0.000001,0.000004,0.000628
252,4,0.000058,22,145,0,400,0.000001,0.000005,0.000639
253,4,0.000058,17,0,0,400,0.000001,0.000005,0.00065
254,4,0.000059,17,0,0,400,0.000001,0.000004,0.000661
255,4,0.000061,17,0,0,400,0.000001,0.000004,0.000672
256,4,0.000062,17,0,0,400,0.000001,0.000003,0.000684
257,4,0.000063,17,0,0,400,0.000001,0.000003,0.000695
258,4,0.000064,17,0,0,400,0.000001,0.000002,0.000707
259,4,0.000065,17,0,0,400,0.000001,0.000002,0.000719
260,4,0.000066,17,0,0,400,0.000001,0.000001,0.000731
261,4,0.000067,17,0,0,400,0.000001,0.000001,0.000744
262,4,0.000068,17,0,0,400,0.000001,0.000001,0.000756
263,4,0.000069,17,0,0,400,0,0,0.000769
264,4,0.00007,17,0,0,400,0,0,0.000782
265,4,0.000072,22,145,0,400,0,0,0.000796
266,4,0.000073,22,145,0,400,0,0.000001,0.000809
267,4,0.000074,22,145,0,400,0.000001,0.000001,0.000823
268,4,0.000075,22,145,0,400,0.000001,0.000002,0.000837
269,4,0.000077,22,145,0,400,0.000001,0.000002,0.000851
270,4,0.000078,22,145,0,400,0.000001,0.000003,0.000866
271,4,0.000079,22,145,0,400,0.000001,0.000004,0.00088
272,4,0.000081,22,145,0,400,0.000001,0.000004,0.000895
273,4,0.000082,22,145,0,400,0.000001,0.000005,0.000911
274,4,0.000083,22,145,0,400,0.000001,0.000005,0.000926
275,4,0.000085,22,145,0,400,0.000002,0.000006,0.000942
276,4,0.000086,22,145,0,400,0.000002,0.000007,0.000958
277,4,0.000088,17,0,0,400,0.000002,0.000007,0.000974
278,4,0.000089,17,0,0,400,0.000002,0.000006,0.000991
279,4,0.000091,17,0,0,400,0.000001,0.000005,0.001007
280,4,0.000092,17,0,0,400,0.000001,0.000005,0.001025
281,4,0.000094,17,0,0,400,0.000001,0.000004,0.001042
282,4,0.000095,17,0,0,400,0.000001,0.000003,0.00106
283,4,0.000097,17,0,0,400,0.000001,0.000003,0.001078
284,4,0.000099,17,0,0,400,0.000001,0.000002,0.001096
285,4,0.0001,17,0,0,400,0.000001,0.000001,0.001115
286,4,0.000102,17,0,0,400,0.000001,0.000001,0.001134
287,4,0.000104,17,0,0,400,0.000001,0,0.001153
288,4,0.000106,17,0,0,400,0.000001,0,0.001173
289,4,0.000107,22,145,0,400,0.000001,0,0.001192
290,4,0.000109,22,145,0,400,0.000001,0.000001,0.001213
291,4,0.000111,22,145,0,400,0.000001,0.000002,0.001233
292,4,0.000113,22,145,0,400,0.000001,0.000002,0.001254
293,5,0.000115,22,145,0,400,0.000001,0.000003,0.001276
294,5,0.000117,22,145,0,400,0.000001,0.000004,0.001297
295,5,0.000119,22,145,0,400,0.000002,0.000005,0.001319
296,5,0.000121,22,145,0,400,0.000002,0.000006,0.001342
297,5,0.000123,22,145,0,400,0.000002,0.000007,0.001365
298,5,0.000125,22,145,0,400,0.000002,0.000008,0.001388
299,5,0.000127,22,145,0,400,0.000002,0.000009,0.001411
300,5,0.000129,22,145,0,400,0.000002,0.00001,0.001435
301,5,0.000131,17,0,0,400,0.000002,0.00001,0.00146
302,5,0.000134,17,0,0,400,0.000002,0.000009,0.001485
303,5,0.000136,17,0,0,400,0.000002,0.000008,0.00151
304,5,0.000138,17,0,0,400,0.000002,0.000007,0.001536
305,5,0.000141,17,0,0,400,0.000002,0.000006,0.001562
306,5,0.000143,17,0,0,400,0.000002,0.000005,0.001588
307,5,0.000145,17,0,0,400,0.000002,0.000004,0.001615
308,5,0.000148,17,0,0,400,0.000001,0.000003,0.001643
309,5,0.00015,17,0,0,400,0.000001,0.000002,0.001671
310,5,0.000153,17,0,0,400,0.000001,0.000001,0.001699
311,5,0.000156,17,0,0,400,0.000001,0.000001,0.001728
312,5,0.000158,17,0,0,400,0.000001,0,0.001757
313,5,0.000161,22,145,0,400,0.000001,0,0.001787
314,5,0.000164,22,145,0,400,0.000001,0.000001,0.001817
315,5,0.000166,22,145,0,400,0.000001,0.000002,0.001848
316,5,0.000169,22,145,0,400,0.000001,0.000004,0.00188
317,5,0.000172,22,145,0,400,0.000002,0.000005,0.001912
318,5,0.000175,22,145,0,400,0.000002,0.000006,0.001944
319,5,0.000178,22,145,0,400,0.000002,0.000007,0.001977
320,5,0.000181,22,145,0,400,0.000002,0.000009,0.002011
321,5,0.000184,22,145,0,400,0.000003,0.00001,0.002045
322,5,0.000187,22,145,0,400,0.000003,0.000011,0.00208
323,5,0.00019,22,145,0,400,0.000003,0.000012,0.002115
324,5,0.000194,22,145,0,400,0.000003,0.000014,0.002151
325,5,0.000197,17,0,0,400,0.000003,0.000014,0.002188
326,5,0.0002,17,0,0,400,0.000003,0.000012,0.002225
327,5,0.000204,17,0,0,400,0.000003,0.000011,0.002263
328,5,0.000207,17,0,0,400,0.000003,0.000009,0.002301
329,5,0.000211,17,0,0,400,0.000003,0.000008,0.00234
330,5,0.000214,17,0,0,400,0.000002,0.000007,0.00238
331,5,0.000218,17,0,0,400,0.000002,0.000005,0.002421
332,5,0.000222,17,0,0,400,0.000002,0.000004,0.002462
333,5,0.000225,17,0,0,400,0.000002,0.000003,0.002504
334,5,0.000229,17,0,0,400,0.000002,0.000002,0.002546
335,5,0.000233,17,0,0,400,0.000001,0.000001,0.002589
336,5,0.000237,17,0,0,400,0.000001,0,0.002634
337,5,0.000241,22,145,0,400,0.000001,0,0.002678
338,6,0.000245,22,145,0,400,0.000001,0.000002,0.002724
339,6,0.000249,22,145,0,400,0.000002,0.000003,0.00277
340,6,0.000254,22,145,0,400,0.000002,0.000005,0.002817
341,6,0.000258,22,145,0,400,0.000002,0.000007,0.002865
342,6,0.000262,22,145,0,400,0.000003,0.000009,0.002914
343,6,0.000267,22,145,0,400,0.000003,0.00001,0.002963
344,6,0.000271,22,145,0,400,0.000004,0.000012,0.003014
345,6,0.000276,22,145,0,400,0.000004,0.000014,0.003065
346,6,0.000281,22,145,0,400,0.000004,0.000016,0.003117
347,6,0.000285,22,145,0,400,0.000005,0.000018,0.00317
348,6,0.00029,22,145,0,400,0.000005,0.00002,0.003224
349,6,0.000295,17,0,0,400,0.000005,0.00002,0.003279
350,6,0.0003,17,0,0,400,0.000005,0.000018,0.003334
351,6,0.000305,17,0,0,400,0.000004,0.000016,0.003391
352,6,0.00031,17,0,0,400,0.000004,0.000014,0.003449
353,6,0.000316,17,0,0,400,0.000004,0.000012,0.003507
354,6,0.000321,17,0,0,400,0.000004,0.00001,0.003567
355,6,0.000326,17,0,0,400,0.000003,0.000008,0.003628
356,6,0.000332,17,0,0,400,0.000003,0.000006,0.003689
357,6,0.000338,17,0,0.000001,400,0.000003,0.000004,0.003752
358,6,0.000343,17,0,0.000001,400,0.000002,0.000003,0.003816
359,6,0.000349,17,0,0.000001,400,0.000002,0.000002,0.003881
360,6,0.000355,17,0,0.000001,400,0.000002,0,0.003947
361,6,0.000361,22,145,0.000001,400,0.000002,0,0.004013
362,6,0.000367,22,145,0.000001,400,0.000002,0.000002,0.004081
363,6,0.000374,22,145,0.000001,400,0.000002,0.000005,0.00415
364,6,0.00038,22,145,0.000001,400,0.000003,0.000007,0.004221
365,6,0.000386,22,145,0.000001,400,0.000003,0.00001,0.004292
366,6,0.000393,22,145,0.000001,400,0.000004,0.000012,0.004365
367,6,0.0004,22,145,0.000001,400,0.000004,0.000015,0.00444
368,6,0.000406,22,145,0.000001,400,0.000005,0.000017,0.004515
369,6,0.000413,22,145,0.000001,400,0.000006,0.00002,0.004592
370,6,0.00042,22,145,0.000001,400,0.000006,0.000023,0.00467
371,6,0.000427,22,145,0.000001,400,0.000007,0.000025,0.004749
372,6,0.000435,22,145,0.000001,400,0.000007,0.000028,0.00483
373,6,0.000442,17,0,0.000001,400,0.000007,0.000028,0.004912
374,6,0.00045,17,0,0.000001,400,0.000007,0.000025,0.004996
375,6,0.000457,17,0,0.000001,400,0.000006,0.000022,0.005081
376,6,0.000465,17,0,0.000001,400,0.000006,0.000019,0.005167
377,6,0.000473,17,0,0.000001,400,0.000005,0.000016,0.005255
378,6,0.000481,17,0,0.000001,400,0.000005,0.000014,0.005344
379,6,0.000489,17,0,0.000001,400,0.000005,0.000011,0.005435
380,6,0.000497,17,0,0.000001,400,0.000004,0.000008,0.005527
381,6,0.000506,17,0,0.000001,400,0.000004,0.000006,0.005621
382,6,0.000515,17,0,0.000001,400,0.000003,0.000004,0.005717
383,7,0.000523,17,0,0.000001,400,0.000003,0.000002,0.005814
384,7,0.000532,17,0,0.000002,400,0.000003,0.000001,0.005913
385,7,0.000535,22,145,0.000002,400,0.000002,0,0.005947
386,7,0.000544,22,145,0.000002,400,0.000003,0.000003,0.006049
387,7,0.000554,22,145,0.000002,400,0.000004,0.000007,0.006151
388,7,0.000563,22,145,0.000002,400,0.000004,0.00001,0.006256
389,7,0.000573,22,145,0.000002,400,0.000005,0.000014,0.006362
390,7,0.000582,22,145,0.000002,400,0.000006,0.000018,0.00647
391,7,0.000592,22,145,0.000002,400,0.000006,0.000021,0.00658
392,7,0.000602,22,145,0.000002,400,0.000007,0.000025,0.006692
393,7,0.000613,22,145,0.000002,400,0.000008,0.000029,0.006806
394,7,0.000623,22,145,0.000002,400,0.000009,0.000032,0.006922
395,7,0.000634,22,145,0.000002,400,0.000009,0.000036,0.007039
396,7,0.000644,22,145,0.000002,400,0.00001,0.00004,0.007159
397,7,0.000655,17,0,0.000003,400,0.00001,0.00004,0.007281
398,7,0.000666,17,0,0.000003,400,0.00001,0.000036,0.007405
399,7,0.000678,17,0,0.000003,400,0.000009,0.000032,0.00753
400,7,0.000689,17,0,0.000003,400,0.000008,0.000027,0.007658
401,7,0.000701,17,0,0.000003,400,0.000008,0.000023,0.007789
402,7,0.000713,17,0,0.000003,400,0.000007,0.000019,0.007921
403,7,0.000725,17,0,0.000003,400,0.000007,0.000016,0.008056
404,7,0.000737,17,0,0.000003,400,0.000006,0.000012,0.008193
405,7,0.00075,17,0,0.000003,400,0.000005,0.000009,0.008332
406,7,0.000763,17,0,0.000004,400,0.000005,0.000006,0.008474
407,7,0.000776,17,0,0.000004,400,0.000004,0.000003,0.008618
408,7,0.000789,17,0,0.000004,400,0.000004,0.000001,0.008764
409,7,0.000787,22,145,0.000004,400,0.000003,0,0.00875
410,7,0.000801,22,145,0.000004,400,0.000004,0.000005,0.008899
411,7,0.000814,22,145,0.000004,400,0.000005,0.00001,0.00905
412,7,0.000828,22,145,0.000004,400,0.000006,0.000015,0.009204
413,7,0.000842,22,145,0.000004,400,0.000007,0.00002,0.00936
414,7,0.000857,22,145,0.000005,400,0.000008,0.000025,0.009519
415,7,0.000871,22,145,0.000005,400,0.000009,0.00003,0.009681
416,7,0.000886,22,145,0.000005,400,0.00001,0.000036,0.009846
417,7,0.000901,22,145,0.000005,400,0.000011,0.000041,0.010013
418,7,0.000916,22,145,0.000005,400,0.000012,0.000047,0.010183
419,7,0.000932,22,145,0.000006,400,0.000013,0.000052,0.010356
420,7,0.000948,22,145,0.000006,400,0.000015,0.000058,0.010532
421,7,0.000964,17,0,0.000006,400,0.000015,0.000058,0.010712
422,7,0.00098,17,0,0.000006,400,0.000014,0.000052,0.010894
423,7,0.000997,17,0,0.000007,400,0.000013,0.000045,0.011079
424,7,0.001014,17,0,0.000007,400,0.000012,0.000039,0.011267
425,7,0.001031,17,0,0.000007,400,0.000011,0.000034,0.011459
426,7,0.001049,17,0,0.000007,400,0.00001,0.000028,0.011654
427,8,0.001067,17,0,0.000008,400,0.00001,0.000023,0.011852
428,8,0.001085,17,0,0.000008,400,0.000009,0.000017,0.012053
429,8,0.001103,17,0,0.000008,400,0.000008,0.000013,0.012258
430,8,0.001122,17,0,0.000008,400,0.000007,0.000008,0.012466
431,8,0.001141,17,0,0.000009,400,0.000006,0.000005,0.012678
432,8,0.001155,17,0,0.000009,400,0.000005,0.000001,0.012831
433,8,0.001153,22,145,0.000009,400,0.000004,0,0.012814
434,8,0.001173,22,145,0.000009,400,0.000006,0.000007,0.013032
435,8,0.001193,22,145,0.00001,400,0.000007,0.000014,0.013254
436,8,0.001213,22,145,0.00001,400,0.000009,0.000021,0.013479
437,8,0.001234,22,145,0.00001,400,0.00001,0.000028,0.013708
438,8,0.001255,22,145,0.000011,400,0.000011,0.000036,0.013941
439,8,0.001276,22,145,0.000011,400,0.000013,0.000043,0.014178
440,8,0.001298,22,145,0.000012,400,0.000014,0.00005,0.014419
441,8,0.00132,22,145,0.000012,400,0.000016,0.000058,0.014664
442,8,0.001342,22,145,0.000013,400,0.000018,0.000066,0.014914
443,8,0.001365,22,145,0.000013,400,0.000019,0.000074,0.015167
444,8,0.001388,22,145,0.000014,400,0.000021,0.000082,0.015425
445,8,0.001412,17,0,0.000014,400,0.000021,0.000082,0.015687
446,8,0.001436,17,0,0.000015,400,0.000019,0.000073,0.015954
447,8,0.00146,17,0,0.000015,400,0.000018,0.000064,0.016225
448,8,0.001485,17,0,0.000016,400,0.000017,0.000055,0.016501
449,8,0.00151,17,0,0.000016,400,0.000016,0.000047,0.016782
450,8,0.001536,17,0,0.000017,400,0.000015,0.000039,0.017067
451,8,0.001562,17,0,0.000017,400,0.000013,0.000032,0.017357
452,8,0.001589,17,0,0.000018,400,0.000012,0.000025,0.017652
453,8,0.001616,17,0,0.000019,400,0.000011,0.000018,0.017952
454,8,0.001643,17,0,0.000019,400,0.00001,0.000012,0.018257
455,8,0.001671,17,0,0.00002,400,0.000009,0.000006,0.018568
456,8,0.001679,17,0,0.00002,400,0.000007,0.000002,0.018656
457,8,0.001677,22,145,0.00002,400,0.000006,0,0.018638
458,8,0.001706,22,145,0.000021,400,0.000008,0.00001,0.018955
459,8,0.001735,22,145,0.000022,400,0.00001,0.000019,0.019278
460,8,0.001764,22,145,0.000023,400,0.000012,0.000029,0.019605
461,8,0.001794,22,145,0.000023,400,0.000014,0.000039,0.019939
462,8,0.001825,22,145,0.000024,400,0.000016,0.000049,0.020277
463,8,0.001856,22,145,0.000025,400,0.000018,0.000059,0.020622
464,8,0.001888,22,145,0.000026,400,0.00002,0.000069,0.020973
465,8,0.00192,22,145,0.000027,400,0.000022,0.000079,0.021329
466,8,0.001952,22,145,0.000028,400,0.000024,0.00009,0.021692
467,8,0.001985,22,145,0.000029,400,0.000026,0.000101,0.022061
468,8,0.002019,22,145,0.00003,400,0.000028,0.000111,0.022436
469,8,0.002054,17,0,0.000031,400,0.000028,0.000111,0.022817
470,8,0.002088,17,0,0.000032,400,0.000027,0.000099,0.023205
471,9,0.002124,17,0,0.000033,400,0.000025,0.000087,0.023599
472,9,0.00216,17,0,0.000034,400,0.000023,0.000076,0.024001
473,9,0.002197,17,0,0.000036,400,0.000022,0.000065,0.024409
474,9,0.002234,17,0,0.000037,400,0.00002,0.000054,0.024824
475,9,0.002272,17,0,0.000038,400,0.000019,0.000044,0.025246
476,9,0.002311,17,0,0.00004,400,0.000017,0.000034,0.025675
477,9,0.00235,17,0,0.000041,400,0.000015,0.000025,0.026111
478,9,0.002384,17,0,0.000042,400,0.000014,0.000016,0.026489
479,9,0.002397,17,0,0.000043,400,0.000012,0.000009,0.026635
480,9,0.002408,17,0,0.000043,400,0.00001,0.000003,0.026753
481,9,0.002405,22,145,0.000043,400,0.000009,0,0.026724
482,9,0.002446,22,145,0.000044,400,0.000011,0.000014,0.027178
483,9,0.002488,22,145,0.000046,400,0.000014,0.000027,0.02764
484,9,0.00253,22,145,0.000048,400,0.000017,0.000041,0.02811
485,9,0.002573,22,145,0.000049,400,0.00002,0.000055,0.028588
486,9,0.002617,22,145,0.000051,400,0.000022,0.00007,0.029074
487,9,0.002661,22,145,0.000053,400,0.000025,0.000084,0.029568
488,9,0.002706,22,145,0.000055,400,0.000028,0.000099,0.030071
